id,title,doi,year,source,url,abstract,authors,journal,query_bucket,doi_norm
10.1111/fima.12414,Climate risk perceptions and demand for flood insurance,10.1111/fima.12414,2023,crossref,https://doi.org/10.1111/fima.12414,AbstractThe demand for flood insurance is low when the frequency and severity of flood disasters are increasing due to climate change. We show that beliefs about climate change influence homeowners' choice and level of flood insurance coverage. The demand for voluntary flood insurance coverage for homes and contents is higher in areas with more people who are worried about global warming. Property‐level analysis shows that individuals are more likely to terminate flood insurance after unanticipated premium increases if they do not perceive climate change as a risk. We use the heterogeneous impact of widening partisan polarization on climate change beliefs to rule out alternative explanations.,Dimuthu Ratnadiwakara; Buvaneshwaran Venugopal,Financial Management,insurance_base,10.1111/fima.12414
10.1201/9781032630946-23,A Review of the Role of Insurance in Risk Management,10.1201/9781032630946-23,2023,crossref,https://doi.org/10.1201/9781032630946-23,,Monica Gupta; Rajni Bansal; Aradhana Sharma; Luke Grima,The Application of Emerging Technology and Blockchain in the Insurance Industry,insurance_base,10.1201/9781032630946-23
10.1108/afr-01-2023-0003,Does crop insurance attenuate farm financial risk?,10.1108/afr-01-2023-0003,2023,crossref,https://doi.org/10.1108/afr-01-2023-0003,"PurposeFederally subsidized crop insurance aims to mitigate farm risks of crop producers. A body of literature has examined informational problems under this program. However, few studies empirically link crop insurance participation with farm financial performance. Most use county-level aggregates to argue that crop insurance participation is associated with increased farm financial debt. Using farm-level data, this study provides empirical evidence of crop insurance's effects on farm financial risk.Design/methodology/approachThe impact of crop insurance on farm financial risks is assessed using farm-level data from Kansas. The sample consists of at least 1,600 farms each year from 2002 to 2015. Financial risks are measured using the probability of falling into the critical zone of five different financial ratios. The study uses two matching estimators to estimate the causal effects of crop insurance participation on farm financial risks. Several alternative empirical approaches account for unobserved heterogeneity and potential endogeneity.FindingsCrop insurance participation has reduced the farm's likelihood of being in the critical liquidity risk by 8%. This result is robust across matching estimators and alternative specifications to account for unobserved heterogeneity and potential endogeneity.Originality/valueThis is one of the few studies to examine whether crop insurance reduces farm financial risks. This study provides empirical evidence of the extent to which crop insurance enrollment impacts farm financial risks. Findings suggest that crop insurance is critical to maintaining the financial well-being of crop producers, and significantly reduces the likelihood of producers being in a critical liquidity risk.",Madhav Regmi; Allen M. Featherstone; Jesse Tack,Agricultural Finance Review,insurance_base,10.1108/afr-01-2023-0003
10.2307/jj.2430366.17,Index,10.2307/jj.2430366.17,2023,crossref,https://doi.org/10.2307/jj.2430366.17,,,Dealing in Uncertainty,insurance_base,10.2307/jj.2430366.17
10.1111/jori.12455,How does health spending among demographic groups compare to Affordable Care Act premium regulations?,10.1111/jori.12455,2023,crossref,https://doi.org/10.1111/jori.12455,"AbstractThe Affordable Care Act (ACA) substantially altered regulations in the nongroup and small group health insurance markets and those markets continue to receive significant policy attention. To understand how those markets have functioned in recent years and how they would be impacted by policy changes, we estimated enrollment and spending by age and sex using claims data covering enrollment in ACA risk‐adjusted plans in 2017–2019 and compared spending to a federal default age‐rating curve for premiums. Our results suggest that women aged 55–64 helped stabilize the nongroup market through high enrollment and relatively low spending. Men enrolled in the marketplace also subsidized other nongroup enrollees but to a lesser extent than expected. In fact, men aged25–50 enrolled in nongroup plans spent 18% more than their counterparts enrolled through a small employer. These unique spending patterns have interesting policy implications, including that lowering the Medicare eligibility age would likely increase premiums in the nongroup market.",Caroline Hanson; Alexandra Minicozzi,Journal of Risk and Insurance,insurance_base,10.1111/jori.12455
10.38140/ufs.22316941,Pricing of a dataset of an actual life-risk insurance portfolio,10.38140/ufs.22316941,2023,crossref,https://doi.org/10.38140/ufs.22316941,"&lt;p&gt;Pricing on seven pricing bases (PB1 to PB7) for a whole life book of a commercial life insurer in Spain, original dataset found at:&lt;/p&gt;
&lt;p&gt;&lt;br&gt;&lt;/p&gt;
&lt;p&gt;https://www.openicpsr.org/openicpsr/project/178881/version/V1/view&lt;/p&gt;
&lt;p&gt;&lt;br&gt;&lt;/p&gt;
&lt;p&gt;Policies are valued as at inception date, with a minimum age of 17 years.  The maximum age is 108.&lt;/p&gt;
&lt;p&gt;&lt;br&gt;&lt;/p&gt;
&lt;p&gt;AM92 mortality, constant premium and constant sum assured were assumed.&lt;/p&gt;
&lt;p&gt;&lt;br&gt;&lt;/p&gt;
&lt;p&gt;No surrenders were assumed.  &lt;/p&gt;
&lt;p&gt;&lt;br&gt;&lt;/p&gt;
&lt;p&gt;All premiums are the monthly premium payable upfront.  Contained in the DATA worksheet.&lt;/p&gt;
&lt;p&gt;&lt;br&gt;&lt;/p&gt;
&lt;p&gt;ID = unique identifier per original DOI &lt;/p&gt;
&lt;p&gt;Age = actuarial age per original DOI&lt;/p&gt;
&lt;p&gt;Sum Assured = death benefit per original DOI&lt;/p&gt;
&lt;p&gt;Term_if = term since contract started per original DOI&lt;/p&gt;
&lt;p&gt;PB1 - PB7 = Monthly premium&lt;/p&gt;
&lt;p&gt;&lt;br&gt;&lt;/p&gt;
&lt;p&gt;META, BASES, SUMMARY worksheets contain more details.&lt;/p&gt;
&lt;p&gt;&lt;br&gt;&lt;/p&gt;
&lt;p&gt;&lt;br&gt;&lt;/p&gt;
&lt;p&gt;  &lt;/p&gt;
&lt;p&gt;&lt;br&gt;&lt;/p&gt;
&lt;p&gt;&lt;br&gt;&lt;/p&gt;",Jan Marthinus Blomerus,,insurance_base,10.38140/ufs.22316941
10.1057/s41288-023-00308-7,Publisher Correction: IT service outage cost: case study and implications for cyber insurance,10.1057/s41288-023-00308-7,2023,crossref,https://doi.org/10.1057/s41288-023-00308-7,,Ulrik Franke,The Geneva Papers on Risk and Insurance - Issues and Practice,insurance_base,10.1057/s41288-023-00308-7
10.1111/ecpo.12266,Labor protection and enterprise digital transformation: A quasi‐natural experiment based on the enforcement of Social Insurance Law in China,10.1111/ecpo.12266,2023,crossref,https://doi.org/10.1111/ecpo.12266,"AbstractThis study examines the impact of Social Insurance Law in 2011 on enterprises' digital transformation, using a quasi‐natural experiment with difference‐in‐differences method. Implementation of the law contributes to enterprises' digital transformation. Mechanism tests reveal that implementation of the law promotes enterprise digital transformation by increasing labor costs. Heterogeneity analysis demonstrates that nonstate enterprises, enterprises with weaker financing constraints, and mature enterprises experience a more pronounced impact of the law. Enterprises in regions with highly integrated digital development and those in industries with a high level of digital transformation are more affected by the law.",Wenjing Bi; Yifei Li; Xiaotao Zhang; Tenglong Zhong,Economics &amp; Politics,insurance_base,10.1111/ecpo.12266
10.1016/j.insmatheco.2022.11.002,Pricing extreme mortality risk in the wake of the COVID-19 pandemic,10.1016/j.insmatheco.2022.11.002,2023,crossref,https://doi.org/10.1016/j.insmatheco.2022.11.002,,Han Li; Haibo Liu; Qihe Tang; Zhongyi Yuan,Insurance: Mathematics and Economics,insurance_base,10.1016/j.insmatheco.2022.11.002
10.33545/26633213.2023.v5.i2b.182,Managing weather-related risks and the usefulness of weather insurance,10.33545/26633213.2023.v5.i2b.182,2023,crossref,https://doi.org/10.33545/26633213.2023.v5.i2b.182,,Anjali Kamboj; Aditi Rai,International Journal of Research in Human Resource Management,insurance_base,10.33545/26633213.2023.v5.i2b.182
10.1057/s41288-023-00289-7,Risk mitigation services in cyber insurance: optimal contract design and price structure,10.1057/s41288-023-00289-7,2023,crossref,https://doi.org/10.1057/s41288-023-00289-7,"AbstractAs the cyber insurance market is expanding and cyber insurance policies continue to mature, the potential of including pre-incident and post-incident services into cyber policies is being  recognised by insurers and insurance buyers. This work addresses the question of how such services should be priced from the insurer’s viewpoint, i.e. under which conditions it is rational for a profit-maximising, risk-neutral or risk-averse insurer to share the costs of providing risk mitigation services. The interaction between insurance buyer and seller is modelled as a Stackelberg game, where both parties use distortion risk measures to model their individual risk aversion. After linking the notions of pre-incident and post-incident services to the concepts of self-protection and self-insurance, we show that when pricing a single contract, the insurer would always shift the full cost of self-protection services to the insured; however, this does not generally hold for the pricing of self-insurance services or when taking a portfolio viewpoint. We illustrate the latter statement using toy examples of risks with dependence mechanisms representative in the cyber context.",Gabriela Zeller; Matthias Scherer,The Geneva Papers on Risk and Insurance - Issues and Practice,insurance_base,10.1057/s41288-023-00289-7
