title,doi,year,source,url,abstract,authors,journal,query_bucket,doi_norm,text_blob,rct_regex,seed_label,quasi_flag,rct_ml,keep_rct,labor_signal,design_signal
Helping High-School Students in Choosing their Career: Experimental Evidence from a Large Scale School Policy,10.1257/rct.4587-1.0,2019,crossref,https://doi.org/10.1257/rct.4587-1.0,,Malte Sandner,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.4587-1.0,helping high-school students in choosing their career: experimental evidence from a large scale school policy na aea randomized controlled trials crossref,TRUE,,FALSE,0.874177445390524,TRUE,0,1
"Behavioral Interventions to Advance Self Sufficiency – Next Generation (BIAS-NG): Washington State, Temporary Assistance for Needy Families",10.1257/rct.8341,2021,crossref,https://doi.org/10.1257/rct.8341,,Clinton Key,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.8341,"behavioral interventions to advance self sufficiency – next generation (bias-ng): washington state, temporary assistance for needy families na aea randomized controlled trials crossref",TRUE,,FALSE,0.913408886544419,TRUE,0,1
"Assessing the performance of groundwater governance policies through
lab and field experiments",10.1257/rct.13234-1.0,2024,crossref,https://doi.org/10.1257/rct.13234-1.0,,Stefano Farolfi; Oussama Rhouma; Faten Khamassi; Marc Willinger; Emmanuelle Lavaine; Dimitri Dubois; Katrin Erdlenbruch; Sylvie Morardet,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.13234-1.0,"assessing the performance of groundwater governance policies through
lab and field experiments na aea randomized controlled trials crossref",TRUE,,FALSE,0.868226225349707,TRUE,0,1
"Assessing the performance of groundwater governance policies through
lab and field experiments",10.1257/rct.13234,2024,crossref,https://doi.org/10.1257/rct.13234,,Stefano Farolfi; Oussama Rhouma; Faten Khamassi; Marc Willinger; Emmanuelle Lavaine; Dimitri Dubois; Katrin Erdlenbruch; Sylvie Morardet,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.13234,"assessing the performance of groundwater governance policies through
lab and field experiments na aea randomized controlled trials crossref",TRUE,,FALSE,0.868226225349707,TRUE,0,1
"Assessing the performance of groundwater governance policies through
lab and field experiments",10.1257/rct.13234-1.1,2024,crossref,https://doi.org/10.1257/rct.13234-1.1,,Stefano Farolfi; Oussama Rhouma; Faten Khamassi; Marc Willinger; Emmanuelle Lavaine; Dimitri Dubois; Katrin Erdlenbruch; Sylvie Morardet,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.13234-1.1,"assessing the performance of groundwater governance policies through
lab and field experiments na aea randomized controlled trials crossref",TRUE,,FALSE,0.868226225349707,TRUE,0,1
A Pair-Matched Randomized Evaluation of Faith-Based Couples Counseling in Uganda,10.1257/rct.3994-3.0,2019,crossref,https://doi.org/10.1257/rct.3994-3.0,,Jasper Cooper; Jeannie Annan; Elizabeth Paluck,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.3994-3.0,a pair-matched randomized evaluation of faith-based couples counseling in uganda na aea randomized controlled trials crossref,TRUE,,FALSE,0.880625366053082,TRUE,0,1
A Pair-Matched Randomized Evaluation of Faith-Based Couples Counseling in Uganda,10.1257/rct.3994-1.0,2019,crossref,https://doi.org/10.1257/rct.3994-1.0,,Jasper Cooper; Jeannie Annan; Elizabeth Paluck,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.3994-1.0,a pair-matched randomized evaluation of faith-based couples counseling in uganda na aea randomized controlled trials crossref,TRUE,,FALSE,0.880625366053082,TRUE,0,1
A Pair-Matched Randomized Evaluation of Faith-Based Couples Counseling in Uganda,10.1257/rct.3994-5.1,2019,crossref,https://doi.org/10.1257/rct.3994-5.1,,Christopher Boyer; Betsy Levy Paluck; Lori Heise; Jeannie Annan; Jasper Cooper,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.3994-5.1,a pair-matched randomized evaluation of faith-based couples counseling in uganda na aea randomized controlled trials crossref,TRUE,,FALSE,0.880625366053082,TRUE,0,1
A Pair-Matched Randomized Evaluation of Faith-Based Couples Counseling in Uganda,10.1257/rct.3994-5.0,2019,crossref,https://doi.org/10.1257/rct.3994-5.0,,Christopher Boyer; Betsy Levy Paluck; Lori Heise; Christopher Boyer; Jeannie Annan,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.3994-5.0,a pair-matched randomized evaluation of faith-based couples counseling in uganda na aea randomized controlled trials crossref,TRUE,,FALSE,0.880625366053082,TRUE,0,1
A Pair-Matched Randomized Evaluation of Faith-Based Couples Counseling in Uganda,10.1257/rct.3994-4.0,2019,crossref,https://doi.org/10.1257/rct.3994-4.0,,Jasper Cooper; Jeannie Annan; Elizabeth Paluck,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.3994-4.0,a pair-matched randomized evaluation of faith-based couples counseling in uganda na aea randomized controlled trials crossref,TRUE,,FALSE,0.880625366053082,TRUE,0,1
A Pair-Matched Randomized Evaluation of Faith-Based Couples Counseling in Uganda,10.1257/rct.3994,2019,crossref,https://doi.org/10.1257/rct.3994,,Jasper Cooper; Jeannie Annan; Elizabeth Paluck,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.3994,a pair-matched randomized evaluation of faith-based couples counseling in uganda na aea randomized controlled trials crossref,TRUE,,FALSE,0.880625366053082,TRUE,0,1
Targeting Rural Poverty: A Field Experiment of Guaranteed Basic Income in South Carolina,10.1257/rct.14466-1.0,2024,crossref,https://doi.org/10.1257/rct.14466-1.0,,Jorge Luis García; Patrick Warren; Reed Watson,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.14466-1.0,targeting rural poverty: a field experiment of guaranteed basic income in south carolina na aea randomized controlled trials crossref,TRUE,,FALSE,0.875887732130378,TRUE,0,1
A Pair-Matched Randomized Evaluation of Faith-Based Couples Counseling in Uganda,10.1257/rct.3994-4.1,2019,crossref,https://doi.org/10.1257/rct.3994-4.1,,Jasper Cooper; Elizabeth Paluck; Jeannie Annan,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.3994-4.1,a pair-matched randomized evaluation of faith-based couples counseling in uganda na aea randomized controlled trials crossref,TRUE,,FALSE,0.880625366053082,TRUE,0,1
A Pair-Matched Randomized Evaluation of Faith-Based Couples Counseling in Uganda,10.1257/rct.3994-2.0,2019,crossref,https://doi.org/10.1257/rct.3994-2.0,,Jasper Cooper; Jeannie Annan; Elizabeth Paluck,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.3994-2.0,a pair-matched randomized evaluation of faith-based couples counseling in uganda na aea randomized controlled trials crossref,TRUE,,FALSE,0.880625366053082,TRUE,0,1
Targeting Rural Poverty: A Field Experiment of Guaranteed Basic Income in South Carolina,10.1257/rct.14466,2024,crossref,https://doi.org/10.1257/rct.14466,,Jorge Luis García; Patrick Warren; Reed Watson,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.14466,targeting rural poverty: a field experiment of guaranteed basic income in south carolina na aea randomized controlled trials crossref,TRUE,,FALSE,0.875887732130378,TRUE,0,1
"Marketing, Tractor Coordination and Technology Adoption",10.1257/rct.4001-1.0,2019,crossref,https://doi.org/10.1257/rct.4001-1.0,,Christopher Udry; EDWARD Asiedu; Andre Nickow; Nicole Gargano,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.4001-1.0,"marketing, tractor coordination and technology adoption na aea randomized controlled trials crossref",TRUE,,FALSE,0.866774873290078,TRUE,0,1
"Marketing, Tractor Coordination and Technology Adoption",10.1257/rct.4001,2019,crossref,https://doi.org/10.1257/rct.4001,,Christopher Udry; EDWARD Asiedu; Andre Nickow; Nicole Gargano,AEA Randomized Controlled Trials,climate_broad,10.1257/rct.4001,"marketing, tractor coordination and technology adoption na aea randomized controlled trials crossref",TRUE,,FALSE,0.866774873290078,TRUE,0,1
